,CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
9313,712021233,0,33,1,3,0,0,3,0,15,5,1,3,23399.0,0,23399.0,1.051,9356,74,0.85,0.0
9317,708873183,0,47,1,2,4,1,3,0,39,1,3,2,17575.0,618,16957.0,0.917,15473,128,0.684,0.035
9318,766224933,0,46,1,2,0,0,2,0,39,1,1,1,29528.0,1769,27759.0,0.771,14428,119,0.7,0.06
9319,771626283,0,54,1,2,4,0,3,3,42,1,3,1,34516.0,1996,32520.0,0.988,15033,114,0.81,0.058
9320,720372483,0,60,0,0,1,0,0,0,36,1,1,3,4147.0,2262,1885.0,0.565,14624,111,0.79,0.545
9322,716124408,0,32,1,2,0,1,4,2,22,2,2,3,34516.0,1692,32824.0,0.983,7486,64,0.73,0.049
9325,716979183,0,45,1,2,3,0,3,0,34,1,1,2,17646.0,1396,16250.0,0.851,15527,106,0.893,0.079
9326,716480358,0,45,1,3,2,1,3,0,36,2,2,1,11121.0,1296,9825.0,0.789,13814,81,1.025,0.117
9327,800758233,0,30,1,0,3,1,3,0,24,6,2,2,4109.0,0,4109.0,0.949,8642,77,0.481,0.0
9328,720413658,0,44,1,2,1,0,4,0,31,2,1,3,6176.0,905,5271.0,0.805,15102,95,0.792,0.147
9330,716323683,0,31,1,0,0,0,2,0,36,2,3,3,32791.0,1607,31184.0,0.752,13177,106,0.738,0.049
9331,819616383,0,40,0,3,2,2,0,0,35,2,3,3,4772.0,2004,2768.0,0.696,14748,118,0.761,0.42
9334,716987358,0,29,1,0,4,2,3,0,15,2,1,3,8022.0,0,8022.0,0.381,5660,59,0.735,0.0
9335,710300733,0,38,1,3,1,1,4,0,27,2,4,1,34516.0,0,34516.0,0.919,13781,106,0.797,0.0
9337,709259958,0,53,0,1,0,1,0,0,44,1,3,2,5541.0,2517,3024.0,0.879,9195,73,0.825,0.454
9338,716296833,0,56,1,0,5,1,2,0,47,2,1,2,7204.0,0,7204.0,0.803,14042,113,0.766,0.0
9340,771507258,0,38,0,2,0,1,0,0,26,1,2,1,3860.0,1175,2685.0,0.734,14474,118,0.71,0.304
9341,713758758,0,48,1,2,1,0,0,1,36,2,2,2,14581.0,2517,12064.0,0.776,17628,109,0.817,0.173
9342,779809908,0,44,0,3,1,1,0,0,34,2,2,2,3084.0,0,3084.0,0.861,12739,96,0.882,0.0
9344,780349833,0,36,1,2,3,0,1,2,23,1,1,3,23981.0,0,23981.0,0.827,15236,120,0.875,0.0
9345,818235408,0,30,1,0,3,0,3,0,25,2,3,1,19534.0,0,19534.0,0.616,15634,118,0.639,0.0
9346,709213458,0,42,1,3,1,0,2,0,36,1,3,2,22993.0,0,22993.0,1.004,7867,75,0.786,0.0
9349,712238958,0,45,1,4,0,0,0,0,36,1,2,3,7231.0,1047,6184.0,0.947,15571,115,0.797,0.145
9350,711813258,0,56,1,2,3,1,3,2,43,2,1,2,34516.0,2022,32494.0,0.761,13633,116,0.785,0.059
9352,792139308,0,48,0,3,0,1,1,0,42,1,2,3,9215.0,639,8576.0,0.646,13345,114,0.754,0.069
9353,718123608,0,32,1,2,0,0,2,0,36,2,1,2,25438.0,1907,23531.0,0.741,16485,104,0.793,0.075
9354,715369008,0,46,0,3,1,1,0,0,36,1,2,2,3759.0,0,3759.0,0.722,15331,106,0.767,0.0
9355,717556758,0,52,0,2,1,1,0,0,36,1,2,3,3029.0,2267,762.0,0.842,14934,113,0.823,0.748
9356,718252533,0,30,0,0,0,2,0,0,18,5,1,1,4203.0,996,3207.0,0.705,7292,68,0.7,0.237
9357,716340783,0,48,1,4,1,0,2,0,36,1,1,2,21526.0,1320,20206.0,0.762,14441,105,0.875,0.061
9358,717898758,0,55,0,2,0,0,0,1,45,6,3,3,12207.0,0,12207.0,0.319,5838,74,1.056,0.0
9361,789791808,0,43,1,4,1,0,1,0,32,2,2,2,7139.0,1512,5627.0,1.106,14802,112,0.75,0.212
9365,712544358,0,48,1,3,0,0,4,2,36,1,4,2,34516.0,1823,32693.0,1.062,15552,108,0.831,0.053
9366,720306408,0,50,0,2,1,1,0,0,41,2,3,2,6704.0,0,6704.0,0.856,12576,103,0.776,0.0
9367,721488858,0,53,1,3,2,0,3,1,38,1,3,2,32417.0,871,31546.0,0.911,14381,121,0.862,0.027
9368,710771433,0,48,1,1,0,1,2,0,36,1,3,1,2754.0,2152,602.0,0.821,13991,125,0.761,0.781
9370,717663033,0,51,1,2,2,1,4,0,35,1,2,2,34516.0,1068,33448.0,0.966,16428,123,0.809,0.031
9372,788778033,0,39,0,2,3,1,0,1,20,1,2,3,12338.0,1277,11061.0,0.828,15869,109,0.758,0.104
9373,708649683,0,51,1,2,1,1,3,0,42,1,3,2,16703.0,1140,15563.0,0.555,15472,122,0.768,0.068
9374,708770883,0,43,1,2,2,0,2,0,24,2,2,2,16667.0,1463,15204.0,0.803,15301,115,0.797,0.088
9376,719210133,0,47,1,3,2,1,3,0,35,2,3,1,14131.0,1333,12798.0,0.767,12779,103,0.689,0.094
9377,714690633,0,51,0,3,0,1,0,0,36,1,3,1,3276.0,1474,1802.0,0.759,14212,116,0.681,0.45
9378,719719158,0,38,1,4,4,1,2,1,36,1,3,1,34516.0,1435,33081.0,0.865,15584,114,0.839,0.042
9379,712690458,0,38,0,2,2,0,0,0,28,1,1,2,3629.0,1891,1738.0,0.917,15982,113,0.687,0.521
9381,716947083,0,32,1,3,1,1,1,0,36,2,2,1,3845.0,1871,1974.0,0.847,14593,110,0.803,0.487
9382,709075533,0,41,1,5,2,1,2,0,32,4,3,3,12094.0,0,12094.0,0.995,8607,90,0.957,0.0
9383,712952283,0,50,1,3,0,0,4,0,35,1,1,2,34516.0,1638,32878.0,0.761,14474,121,0.833,0.047
9385,718663983,0,38,0,1,5,1,0,0,36,2,2,2,3466.0,2517,949.0,0.699,13140,94,0.709,0.726
9386,789550458,0,59,1,0,1,1,1,1,52,1,2,1,15223.0,1729,13494.0,0.863,14230,111,0.79,0.114
9387,708226833,0,53,1,1,1,0,4,2,44,1,6,3,34516.0,831,33685.0,0.727,13247,107,0.754,0.024
9388,714361083,0,40,0,2,3,1,0,0,36,4,2,3,5989.0,0,5989.0,0.311,5843,60,0.176,0.0
9389,714608583,0,45,1,5,1,2,4,0,36,2,3,2,5287.0,0,5287.0,0.841,8392,69,0.683,0.0
9392,717173358,0,60,0,0,0,1,1,0,47,1,2,3,9502.0,1881,7621.0,0.717,14418,100,0.754,0.198
9393,719773158,0,42,1,3,0,0,2,0,36,1,3,0,29738.0,2370,27368.0,0.806,14270,97,0.902,0.08
9396,709476033,0,55,1,2,2,0,4,0,48,2,1,2,6577.0,1800,4777.0,0.786,14229,120,0.69,0.274
9397,770560683,0,51,1,1,0,0,4,2,37,2,3,1,34516.0,2417,32099.0,0.947,13021,117,0.625,0.07
9398,788766933,0,46,1,2,4,0,2,0,26,1,3,1,34516.0,714,33802.0,0.883,14279,97,0.764,0.021
9400,709928358,0,40,1,3,0,1,2,0,20,1,2,2,32554.0,0,32554.0,0.872,8528,87,1.122,0.0
9403,718192608,0,48,1,3,2,0,3,0,36,1,1,2,15524.0,1148,14376.0,0.829,13819,106,0.71,0.074
9404,805485933,0,45,0,3,0,0,0,0,40,2,1,3,4010.0,2517,1493.0,0.71,14354,101,0.629,0.628
9405,712517808,0,42,1,5,1,0,3,0,36,2,4,3,3275.0,1525,1750.0,0.749,14830,112,0.697,0.466
9407,715311183,0,35,1,2,4,1,3,0,24,2,3,1,3388.0,1659,1729.0,0.842,13557,100,0.724,0.49
9408,712265508,0,32,1,0,4,1,1,0,14,1,1,3,4015.0,0,4015.0,1.045,8363,65,0.806,0.0
9409,715051608,0,34,1,2,1,1,3,0,36,2,3,2,9719.0,2517,7202.0,0.906,9183,51,0.7,0.259
9410,757786608,0,33,1,2,4,1,2,0,24,2,3,2,4178.0,2463,1715.0,0.815,16216,107,0.814,0.59
9411,714303483,0,40,1,2,3,0,1,2,31,1,2,1,3735.0,1474,2261.0,0.798,15039,130,0.757,0.395
9412,718728108,0,43,1,4,2,0,3,1,30,1,3,1,29856.0,1576,28280.0,0.8,14887,119,0.545,0.053
9413,710019933,0,29,1,1,2,1,1,0,22,2,3,3,11522.0,1203,10319.0,0.847,13720,119,0.831,0.104
9414,812453283,0,42,1,3,0,0,1,0,37,2,2,3,3161.0,1788,1373.0,0.865,13692,117,0.828,0.566
9415,717439983,0,48,1,2,0,0,2,0,28,1,3,3,14774.0,2517,12257.0,0.979,8293,63,0.703,0.17
9417,827901183,0,51,0,2,0,0,0,0,47,2,2,1,5118.0,980,4138.0,0.786,14593,109,0.627,0.191
9418,708841233,0,41,1,2,3,0,2,0,33,2,3,3,14682.0,2517,12165.0,1.041,8193,72,0.846,0.171
9419,710663508,0,42,1,4,2,0,1,0,33,1,2,2,3108.0,2280,828.0,0.844,14763,99,0.8,0.734
9420,716439258,0,32,1,3,0,0,3,0,36,1,1,1,3223.0,1413,1810.0,1.009,13648,103,0.635,0.438
9421,719610708,0,43,1,1,0,0,4,0,34,5,1,3,28612.0,2517,26095.0,0.712,14727,105,0.641,0.088
9422,715026258,0,50,1,1,0,0,3,1,37,1,1,1,6224.0,777,5447.0,0.743,13503,112,0.623,0.125
9423,711706458,0,44,1,4,5,0,2,0,27,1,2,1,24134.0,1290,22844.0,0.814,13311,110,0.642,0.053
9424,712180308,0,36,1,4,1,1,4,0,36,1,3,3,27929.0,1898,26031.0,0.725,14755,123,0.732,0.068
9425,802622733,0,44,0,4,2,1,1,0,34,1,3,3,3657.0,0,3657.0,0.785,14802,95,0.667,0.0
9426,778832883,0,47,0,3,4,0,0,0,28,1,3,1,8257.0,961,7296.0,0.741,13769,104,0.857,0.116
9427,788671608,0,45,0,4,3,1,1,2,30,1,2,1,23051.0,1836,21215.0,0.743,14393,107,0.814,0.08
9428,718023708,0,53,0,2,2,1,1,0,42,2,1,3,14839.0,2226,12613.0,0.828,14625,115,0.769,0.15
9432,713632983,0,43,1,4,1,0,2,0,35,2,3,2,10588.0,503,10085.0,0.918,7886,70,0.75,0.048
9433,711008508,0,59,1,2,0,1,1,0,50,2,1,2,11808.0,0,11808.0,0.813,13751,113,0.823,0.0
9434,815230458,0,31,1,1,1,2,1,1,26,1,1,3,15504.0,1277,14227.0,0.612,14181,126,0.615,0.082
9436,709514433,0,41,1,3,1,0,2,0,33,2,1,1,13818.0,609,13209.0,0.787,13209,101,0.656,0.044
9438,815520333,0,55,1,3,1,0,3,0,50,2,1,2,5282.0,1144,4138.0,0.8,13513,115,0.597,0.217
9439,718661958,0,41,1,3,3,0,2,0,28,1,1,3,34516.0,1617,32899.0,0.625,13083,93,0.722,0.047
9440,788980983,0,55,1,1,1,1,2,0,42,1,4,2,34516.0,1583,32933.0,0.824,12192,112,0.672,0.046
9442,714682233,0,48,1,3,0,0,2,0,43,1,4,1,9959.0,0,9959.0,0.751,14948,125,0.866,0.0
9443,720736608,0,42,1,2,0,0,3,0,36,2,2,1,6280.0,2181,4099.0,0.795,14109,92,0.878,0.347
9445,772207683,0,34,1,2,0,1,0,0,23,1,3,2,8940.0,1518,7422.0,0.726,14459,97,0.702,0.17
9446,714794133,0,54,1,2,2,0,3,0,45,2,3,1,6546.0,1908,4638.0,0.697,14103,112,0.672,0.291
9448,713686008,0,38,1,2,0,1,3,0,25,1,1,1,11474.0,0,11474.0,0.628,13041,98,0.661,0.0
9450,717518733,0,56,0,2,1,0,0,0,46,4,3,3,9463.0,764,8699.0,0.994,7106,61,0.906,0.081
9451,712532058,0,44,1,3,4,0,1,0,36,1,1,2,12552.0,1405,11147.0,0.702,15508,95,0.792,0.112
9452,789666333,0,39,1,2,0,1,3,0,24,2,3,2,21679.0,1073,20606.0,0.745,15581,115,0.797,0.049
9454,708510858,0,60,0,1,2,1,0,0,47,1,3,2,4905.0,2413,2492.0,0.853,15478,109,0.73,0.492
9456,789289383,0,42,1,3,0,1,2,1,31,2,2,3,34516.0,2120,32396.0,0.9,14626,97,0.644,0.061
9457,708805908,0,30,1,2,0,0,0,1,18,1,1,3,10017.0,726,9291.0,0.924,9299,68,0.619,0.072
9459,713330133,0,37,0,1,0,0,0,0,19,2,3,2,5843.0,1346,4497.0,0.641,13299,95,0.863,0.23
9460,714403983,0,43,1,2,0,1,2,0,36,2,2,1,34427.0,1613,32814.0,0.704,13545,112,0.672,0.047
9463,771484908,0,31,1,0,0,2,2,1,19,1,3,3,34516.0,1984,32532.0,0.757,14969,96,0.811,0.057
9464,717047583,0,47,0,3,5,0,0,0,35,2,3,2,4779.0,2517,2262.0,0.929,8912,63,0.658,0.527
9466,793456983,0,43,1,0,4,1,1,0,37,1,2,3,7872.0,989,6883.0,0.809,13746,104,0.733,0.126
9468,715518783,0,48,0,3,0,1,0,0,36,2,3,1,3882.0,2029,1853.0,0.751,13980,128,0.707,0.523
9469,779514558,0,41,0,2,1,0,0,0,24,1,1,1,7207.0,1645,5562.0,0.969,13730,96,0.745,0.228
9471,712895733,0,40,1,4,2,1,2,0,36,6,3,2,34516.0,572,33944.0,1.05,8659,81,1.077,0.017
9472,719039283,0,32,1,1,2,0,1,0,36,2,2,3,3535.0,1964,1571.0,0.661,14080,85,0.809,0.556
9474,754443033,0,50,1,1,0,1,2,1,43,6,3,3,34516.0,432,34084.0,0.807,9045,72,1.0,0.013
9476,712195383,0,37,0,0,5,1,0,0,36,2,2,3,9178.0,1585,7593.0,0.617,14932,110,0.803,0.173
9477,822885033,0,31,1,1,1,0,3,0,24,2,1,3,4328.0,1493,2835.0,0.651,14731,120,0.765,0.345
9478,716543433,0,52,1,2,3,0,2,0,36,1,2,2,9959.0,1049,8910.0,0.976,15195,99,0.941,0.105
9479,717403158,0,60,0,0,2,1,0,0,47,1,2,2,9634.0,2076,7558.0,0.876,14218,102,0.759,0.215
9481,709397508,0,48,1,1,2,0,3,0,39,2,3,1,8624.0,1709,6915.0,0.967,15738,111,0.82,0.198
9482,720748608,0,44,1,3,0,2,1,0,32,1,2,2,3575.0,0,3575.0,0.843,7672,66,0.737,0.0
9484,713542908,0,31,1,2,0,1,0,0,19,1,2,3,5871.0,1829,4042.0,0.81,15645,117,0.746,0.312
9485,720512433,0,56,1,1,2,1,3,0,36,6,4,3,15219.0,2281,12938.0,0.832,7625,78,0.95,0.15
9486,713671158,0,46,1,2,2,1,4,0,32,2,3,1,34516.0,2328,32188.0,0.855,15754,121,0.729,0.067
9487,802449933,0,29,1,1,2,0,1,0,23,1,3,1,8147.0,1750,6397.0,0.751,14912,114,0.869,0.215
9488,716723658,0,37,0,2,4,1,0,0,28,1,3,1,3525.0,1519,2006.0,0.685,13625,110,1.0,0.431
9489,710451708,0,32,1,1,0,0,1,0,24,1,1,2,9711.0,972,8739.0,0.647,14926,115,0.742,0.1
9490,809540733,0,52,1,2,1,0,2,0,47,1,1,1,11358.0,1425,9933.0,0.611,14327,92,0.673,0.125
9491,716372358,0,58,0,3,0,0,0,0,47,1,2,1,6765.0,0,6765.0,0.739,14133,124,0.771,0.0
9492,710162133,0,41,1,4,0,0,2,0,36,1,3,6,4725.0,1253,3472.0,1.008,9134,77,0.974,0.265
9493,710878308,0,50,0,4,0,1,0,0,37,1,2,3,3699.0,913,2786.0,0.866,7297,71,0.69,0.247
9494,710262408,0,29,1,1,0,0,2,1,36,1,2,1,34516.0,1666,32850.0,0.82,13971,116,0.812,0.048
9495,713975433,0,32,0,0,1,2,0,0,25,2,3,0,8851.0,1753,7098.0,0.627,14783,110,0.864,0.198
9497,710405808,0,48,1,2,0,2,0,0,36,1,3,2,3442.0,1229,2213.0,0.81,14618,100,0.724,0.357
9498,715542783,0,33,0,2,0,0,0,0,24,1,3,2,3731.0,0,3731.0,0.767,13234,92,0.84,0.0
9500,788908308,0,46,1,2,1,1,1,0,32,2,3,2,5972.0,0,5972.0,0.606,14227,116,0.706,0.0
9502,712609533,0,32,1,1,2,1,2,0,15,2,2,1,3371.0,1530,1841.0,0.828,13432,118,0.815,0.454
9503,710237283,0,50,0,2,0,0,0,0,38,2,1,1,9546.0,960,8586.0,0.71,14211,111,0.657,0.101
9504,770766633,0,28,0,1,4,1,0,0,14,2,3,3,3848.0,0,3848.0,0.841,14054,105,0.694,0.0
9505,823837158,0,44,1,3,0,1,1,0,40,1,3,1,9199.0,1230,7969.0,0.591,15367,123,0.685,0.134
9506,712123008,0,43,1,2,1,0,3,0,31,2,3,1,13381.0,1845,11536.0,0.883,14532,116,0.871,0.138
9507,711727083,0,50,0,1,0,1,1,0,36,2,1,3,2833.0,1622,1211.0,0.951,14341,101,0.712,0.573
9510,770926158,0,51,0,0,5,1,0,0,38,2,2,2,4132.0,2517,1615.0,0.786,13820,129,0.697,0.609
9511,711360783,0,39,0,0,3,1,0,0,36,1,2,2,4366.0,1870,2496.0,0.814,15451,127,0.764,0.428
9512,708285108,0,42,1,4,0,1,1,0,36,1,1,2,6128.0,2239,3889.0,0.768,13505,116,0.681,0.365
9514,718096608,0,44,0,4,1,1,0,0,30,1,2,3,6882.0,1930,4952.0,0.915,13836,113,0.766,0.28
9515,719094333,0,46,1,4,2,0,2,0,33,1,2,1,13490.0,1567,11923.0,0.795,13159,105,0.75,0.116
9516,813764283,0,39,1,3,1,0,2,0,34,2,1,2,17978.0,1820,16158.0,0.85,15657,114,0.81,0.101
9517,713398158,0,45,1,3,4,0,1,0,30,2,2,2,3821.0,1673,2148.0,0.869,15005,89,0.712,0.438
9518,711227883,0,41,0,2,0,1,0,0,21,2,3,3,3624.0,1641,1983.0,0.833,15824,121,0.779,0.453
9519,810040908,0,42,0,3,1,1,0,0,37,1,3,1,3787.0,824,2963.0,0.809,16220,120,0.69,0.218
9520,772640808,0,38,0,1,3,1,0,0,28,2,2,2,4623.0,1366,3257.0,0.776,14730,118,0.735,0.295
9521,784907658,0,36,1,2,1,0,2,0,30,2,1,2,4343.0,2220,2123.0,1.045,14463,119,0.776,0.511
9523,718383183,0,51,0,3,1,0,0,0,39,2,1,1,3803.0,2437,1366.0,0.809,14397,117,0.746,0.641
9524,721156758,0,52,1,3,0,0,3,0,44,1,2,1,23889.0,603,23286.0,0.792,13360,124,0.968,0.025
9526,712010358,0,49,1,4,0,1,2,0,36,2,3,2,3999.0,0,3999.0,0.938,7567,76,0.652,0.0
9530,711432258,0,55,1,3,0,1,3,0,46,2,4,2,4178.0,0,4178.0,0.882,7914,54,0.862,0.0
9531,721294533,0,48,1,4,0,0,2,0,34,1,1,1,34516.0,738,33778.0,0.719,15143,121,0.635,0.021
9532,718425333,0,45,1,4,0,0,2,0,32,1,1,3,26819.0,1657,25162.0,0.816,14450,111,0.762,0.062
9533,714294183,0,54,1,1,0,2,2,0,44,1,3,3,9580.0,132,9448.0,0.32,5385,51,0.308,0.014
9535,712341933,0,39,1,1,0,1,3,2,36,1,3,2,34516.0,1662,32854.0,0.751,13578,105,0.615,0.048
9536,708332808,0,47,1,2,2,0,1,0,39,2,2,2,3471.0,0,3471.0,0.871,14381,115,0.742,0.0
9540,708301683,0,40,1,2,2,0,2,0,30,6,2,3,20798.0,1059,19739.0,1.049,8038,90,0.837,0.051
9541,713655108,0,60,0,1,0,1,0,0,45,2,3,1,9752.0,1423,8329.0,0.872,14220,108,0.964,0.146
9543,712113558,0,45,1,2,0,0,2,0,36,4,3,3,24844.0,1273,23571.0,0.437,6549,75,0.974,0.051
9544,710603958,0,49,1,2,2,0,2,0,36,2,1,3,3090.0,0,3090.0,0.769,14198,101,0.804,0.0
9545,720597108,0,48,0,3,4,2,0,0,36,5,3,1,9943.0,2138,7805.0,0.949,8325,54,1.0,0.215
9546,713810658,0,44,1,3,0,0,3,0,36,1,2,3,3384.0,799,2585.0,0.737,13152,100,0.754,0.236
9547,721519908,0,29,0,1,2,1,0,0,36,1,2,1,3640.0,1419,2221.0,0.749,13306,99,0.678,0.39
9548,712025958,0,42,1,4,2,0,2,1,35,1,2,3,34516.0,1420,33096.0,0.848,14672,110,0.803,0.041
9549,794740458,0,45,0,3,0,0,0,1,39,1,2,3,10186.0,1608,8578.0,0.712,14023,106,0.767,0.158
9550,709814883,0,45,0,2,1,1,0,3,36,1,3,1,15987.0,2262,13725.0,0.714,15513,127,0.649,0.141
9551,719767683,0,46,1,0,3,1,2,0,39,2,3,3,16983.0,0,16983.0,1.061,8526,79,0.837,0.0
9553,710106933,0,32,1,2,2,1,2,1,20,2,3,3,34516.0,2136,32380.0,0.849,14667,119,0.75,0.062
9554,716655858,0,38,1,2,1,1,2,0,31,1,3,2,34516.0,0,34516.0,0.768,14036,99,0.768,0.0
9558,713269533,0,42,1,2,3,1,2,0,36,1,3,1,9959.0,2517,7442.0,0.884,8847,85,0.771,0.253
9559,713868033,0,53,1,1,3,0,2,1,36,2,2,2,34516.0,1484,33032.0,1.015,16373,114,0.9,0.043
9560,708103608,0,52,1,1,1,1,3,0,45,1,5,1,11898.0,2517,9381.0,0.745,15798,128,0.73,0.212
9561,789684258,0,57,1,2,4,1,2,1,43,2,3,3,34516.0,1847,32669.0,0.557,7842,61,0.794,0.054
9562,779067408,0,46,1,1,2,0,3,0,27,1,3,1,13056.0,1890,11166.0,0.713,14280,102,0.672,0.145
9563,712231308,0,60,1,0,0,1,0,1,47,1,1,3,14002.0,1413,12589.0,0.621,13849,128,0.882,0.101
9564,761079783,0,40,1,3,0,0,3,0,33,5,3,6,5500.0,442,5058.0,0.609,7720,67,0.558,0.08
9565,787518258,0,49,1,3,2,0,4,0,38,2,3,3,8549.0,0,8549.0,1.023,9192,77,0.791,0.0
9567,769396158,0,55,1,1,3,1,2,0,43,2,2,3,24884.0,0,24884.0,0.072,5107,53,0.293,0.0
9569,716717733,0,55,0,3,2,1,0,0,47,2,5,4,4841.0,859,3982.0,1.003,8918,87,0.977,0.177
9572,793449333,0,54,1,2,0,2,2,0,48,2,3,2,29974.0,2114,27860.0,0.925,15190,115,0.855,0.071
9573,710873583,0,58,1,1,0,0,3,0,48,2,3,2,20724.0,2221,18503.0,0.769,14215,109,0.703,0.107
9574,718486608,0,53,1,2,1,1,4,0,36,2,2,2,21079.0,1431,19648.0,0.688,13930,96,0.655,0.068
9575,716748483,0,59,0,1,2,0,1,0,36,2,2,3,3720.0,1569,2151.0,0.891,16208,129,0.792,0.422
9577,711160233,0,32,1,1,1,0,1,0,19,2,3,1,12024.0,0,12024.0,0.823,14551,105,0.78,0.0
9578,715714458,0,48,1,5,0,1,1,0,38,2,3,3,4446.0,0,4446.0,0.963,8753,76,0.949,0.0
9579,709615458,0,54,1,3,0,0,4,0,44,2,1,3,34516.0,862,33654.0,0.815,15034,111,0.762,0.025
9581,713072358,0,42,1,2,0,0,2,1,31,2,1,3,34516.0,1356,33160.0,0.71,12878,104,0.825,0.039
9582,721402233,0,42,1,3,2,0,4,0,28,2,3,1,19192.0,1507,17685.0,0.594,15615,125,0.736,0.079
9583,713691633,0,29,1,0,4,0,0,0,36,1,1,1,3076.0,0,3076.0,0.924,15514,123,0.892,0.0
9584,708866133,0,43,1,3,0,0,2,0,32,2,1,2,4196.0,1331,2865.0,0.537,14545,116,0.841,0.317
9585,757256358,0,45,1,3,0,1,3,0,38,1,3,3,3243.0,1580,1663.0,1.075,15710,122,0.743,0.487
9587,710845308,0,46,1,4,1,0,2,0,36,2,2,1,32949.0,1190,31759.0,0.664,14892,113,0.638,0.036
9590,715132758,0,52,0,2,3,2,1,2,43,2,2,3,23981.0,2114,21867.0,0.721,15281,100,0.724,0.088
9591,712556433,0,52,0,2,0,0,1,0,43,1,2,3,4090.0,1649,2441.0,0.752,15497,92,0.673,0.403
9593,710303208,0,52,0,1,1,1,0,0,40,2,1,1,4119.0,2517,1602.0,0.754,15215,121,0.862,0.611
9594,804158583,0,60,1,1,1,0,0,1,55,2,2,3,13399.0,1456,11943.0,0.856,16493,122,0.649,0.109
9598,718343058,0,52,0,2,1,2,0,0,40,1,2,3,5240.0,2517,2723.0,0.78,14161,105,0.875,0.48
9599,769667583,0,34,1,3,4,1,1,0,28,2,3,2,3744.0,0,3744.0,0.796,8202,69,0.769,0.0
9600,709013208,0,40,1,2,2,1,2,0,36,2,2,1,15594.0,1690,13904.0,0.69,16101,127,0.608,0.108
9601,716004258,0,45,1,4,1,1,3,0,35,1,1,3,8449.0,2092,6357.0,0.709,17634,120,0.667,0.248
9602,715645908,0,59,1,0,1,1,2,2,48,5,2,6,34516.0,0,34516.0,0.969,8480,71,0.821,0.0
9604,719850933,0,30,1,2,3,1,3,0,36,1,3,3,4192.0,1734,2458.0,0.753,13345,106,0.893,0.414
9605,790131033,0,38,0,1,1,0,0,0,31,2,6,3,3416.0,2517,899.0,0.925,14230,105,0.78,0.737
9606,721211433,0,42,1,4,5,1,3,0,31,2,2,2,3322.0,0,3322.0,0.758,13784,108,0.588,0.0
9607,721290708,0,50,1,1,2,1,3,0,30,1,3,2,14217.0,1816,12401.0,0.978,15554,99,0.678,0.128
9608,712107783,0,49,1,4,3,1,3,0,35,1,2,2,17350.0,1817,15533.0,0.816,16132,118,0.873,0.105
9609,818960133,0,58,1,4,1,0,3,0,53,1,3,0,13784.0,698,13086.0,0.75,13120,91,0.784,0.051
9610,713560758,0,54,0,1,2,0,0,0,42,2,2,3,3181.0,2087,1094.0,0.752,13392,92,0.736,0.656
9612,778643733,0,48,0,1,2,1,1,2,28,3,2,1,23981.0,1454,22527.0,0.925,9140,64,0.684,0.061
9613,770977833,0,36,1,2,0,0,0,0,23,2,2,3,3920.0,0,3920.0,0.813,16500,102,0.729,0.0
9614,708721533,0,56,0,1,0,0,0,0,36,2,1,2,5158.0,1148,4010.0,0.637,13113,128,0.882,0.223
9616,751155783,0,47,0,2,1,0,1,0,40,2,1,3,4074.0,1868,2206.0,0.688,15005,118,0.761,0.459
9617,768457008,0,27,1,1,0,1,1,0,21,2,3,1,10284.0,787,9497.0,0.739,13355,92,0.84,0.077
9618,794494308,0,42,1,3,2,0,4,3,23,3,4,3,34516.0,2070,32446.0,0.88,13781,102,0.545,0.06
9619,710980383,0,53,1,3,1,1,2,1,33,2,2,3,34516.0,0,34516.0,0.534,6361,74,1.114,0.0
9620,716663808,0,57,0,3,1,0,0,0,36,3,3,1,3999.0,721,3278.0,0.847,15443,102,0.672,0.18
9621,712912233,0,50,0,0,4,2,0,0,36,3,4,1,3468.0,2221,1247.0,0.783,14222,122,0.627,0.64
9622,717992433,0,50,1,4,0,0,2,0,39,3,1,2,11900.0,1796,10104.0,0.651,14666,101,0.98,0.151
9624,715600533,0,61,1,0,0,1,2,2,50,3,3,3,34516.0,1357,33159.0,0.687,13722,124,0.746,0.039
9625,710153583,0,30,0,0,2,0,0,0,13,3,1,3,6075.0,0,6075.0,0.923,9242,63,0.909,0.0
9626,794132808,0,60,1,0,2,0,1,0,54,3,3,3,13035.0,1285,11750.0,0.761,14585,97,0.98,0.099
9627,720565458,0,43,1,2,4,1,3,0,36,2,3,3,17306.0,0,17306.0,0.4,6205,65,0.806,0.0
9628,715496058,0,41,0,4,2,1,0,2,36,3,3,3,15987.0,0,15987.0,0.598,7832,73,0.78,0.0
9629,709015833,0,42,1,2,0,1,3,1,36,3,3,2,34516.0,0,34516.0,0.774,12920,132,0.737,0.0
9630,718612758,0,36,1,2,1,0,4,0,36,3,1,2,34516.0,939,33577.0,0.826,15552,107,0.754,0.027
9632,716238483,0,59,1,0,3,0,2,0,50,3,2,3,12918.0,2352,10566.0,1.008,9138,76,0.9,0.182
